Region/Country/Area,CO2 emission estimates,Year,Series,Value,Footnotes,Source
104,Myanmar,1975,Emissions (thousand metric tons of carbon dioxide),"6,232",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1985,Emissions (thousand metric tons of carbon dioxide),"8,623",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2005,Emissions (thousand metric tons of carbon dioxide),"14,336",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2010,Emissions (thousand metric tons of carbon dioxide),"11,715",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2015,Emissions (thousand metric tons of carbon dioxide),"22,680",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2018,Emissions (thousand metric tons of carbon dioxide),"34,484",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2019,Emissions (thousand metric tons of carbon dioxide),"35,262",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2020,Emissions (thousand metric tons of carbon dioxide),"34,888",Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1975,Emissions per capita (metric tons of carbon dioxide),0.1,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1985,Emissions per capita (metric tons of carbon dioxide),0.2,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2005,Emissions per capita (metric tons of carbon dioxide),0.2,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2010,Emissions per capita (metric tons of carbon dioxide),0.2,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2015,Emissions per capita (metric tons of carbon dioxide),0.4,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2018,Emissions per capita (metric tons of carbon dioxide),0.6,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2019,Emissions per capita (metric tons of carbon dioxide),0.6,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2020,Emissions per capita (metric tons of carbon dioxide),0.6,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2005,Emissions (thousand metric tons of carbon dioxide),"2,637",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2010,Emissions (thousand metric tons of carbon dioxide),"3,220",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2015,Emissions (thousand metric tons of carbon dioxide),"3,925",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2018,Emissions (thousand metric tons of carbon dioxide),"3,914",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2019,Emissions (thousand metric tons of carbon dioxide),"3,914",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2020,Emissions (thousand metric tons of carbon dioxide),"3,597",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2005,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2010,Emissions per capita (metric tons of carbon dioxide),1.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2015,Emissions per capita (metric tons of carbon dioxide),1.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2018,Emissions per capita (metric tons of carbon dioxide),1.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2019,Emissions per capita (metric tons of carbon dioxide),1.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2020,Emissions per capita (metric tons of carbon dioxide),1.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1975,Emissions (thousand metric tons of carbon dioxide),"1,744",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1985,Emissions (thousand metric tons of carbon dioxide),"2,324",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2005,Emissions (thousand metric tons of carbon dioxide),"5,952",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2010,Emissions (thousand metric tons of carbon dioxide),"7,258",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2015,Emissions (thousand metric tons of carbon dioxide),"9,111",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2018,Emissions (thousand metric tons of carbon dioxide),"15,376",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2019,Emissions (thousand metric tons of carbon dioxide),"13,773",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2020,Emissions (thousand metric tons of carbon dioxide),"15,856",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1975,Emissions per capita (metric tons of carbon dioxide),0,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1985,Emissions per capita (metric tons of carbon dioxide),0,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2005,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2010,Emissions per capita (metric tons of carbon dioxide),0.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2015,Emissions per capita (metric tons of carbon dioxide),0.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2018,Emissions per capita (metric tons of carbon dioxide),0.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2019,Emissions per capita (metric tons of carbon dioxide),0.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2020,Emissions per capita (metric tons of carbon dioxide),0.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1975,Emissions (thousand metric tons of carbon dioxide),"132,885",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1985,Emissions (thousand metric tons of carbon dioxide),"139,358",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2005,Emissions (thousand metric tons of carbon dioxide),"168,921",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2010,Emissions (thousand metric tons of carbon dioxide),"172,314",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2015,Emissions (thousand metric tons of carbon dioxide),"158,609",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2018,Emissions (thousand metric tons of carbon dioxide),"152,708",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2019,Emissions (thousand metric tons of carbon dioxide),"147,500",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2020,Emissions (thousand metric tons of carbon dioxide),"131,762",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1975,Emissions per capita (metric tons of carbon dioxide),9.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1985,Emissions per capita (metric tons of carbon dioxide),9.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2005,Emissions per capita (metric tons of carbon dioxide),10.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2010,Emissions per capita (metric tons of carbon dioxide),10.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2015,Emissions per capita (metric tons of carbon dioxide),9.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2018,Emissions per capita (metric tons of carbon dioxide),8.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
